content,score,Year,Month,Day
Waktu pemesan sangat terbatas. Sangat menganggu,1,2023,10,25
"1 tiket tapi pembayaran double krn kpencet / gkda notif pembayaran berhasil, tapi saldo gak di kembalikan scr otomatis. ke KAIPAY . why ??? buat apa ada KAI PAY ??? harusnya terdeteksi dong , 1 tiket dg org yg sama, tmpat duduk yg sama, tp ada 2kali trnsaksi pmbayaran. gkda fitur keluhan pelanggan jg atau contac service ,. payahhhhh... udh lebih dr 20 hari jg ttp aja gkda refund saldo.",1,2023,10,25
Sangat membantu untuk calon penumpang yg mau bepergian menggunakan kereta api,5,2023,10,25
apk mmmm3k. lemot bgt pake wifi+data juga,1,2023,10,25
"Tidak bisa pesan tiket, enak yg versi lama",3,2023,10,25
Mengecewakan ..saya juga pesan yiket via aplikasi .tp terpayment 2x.sudah saya laporkan tp ga ada respon,2,2023,10,25
Tidak bisa melakukan pembayaran dengan metode KAIpay..setiap mw pakai KAIpay selalu kehabisan waktu pembayaran padahal belum sampe 2 detik sudah ilang...,1,2023,10,25
aneh pas di update jadwal kereta pada kosong semua!!!,1,2023,10,25
"Kak mohon bantuannya, saya mau menghapus akun saya yang lama karena email dan no hp yang saya gunakan untuk mendaftar sudah tidak bisa dipakai. Nah saya mau daftar akun baru tidak bisa karena NIK sudah digunakan di akun lama. Mohon bantuannya untuk menghapus akun lama saya.",5,2023,10,25
Access by KAI sangat mudah dan nyaman digunakan,5,2023,10,25
"pengecekan penumpang keberangkatan lokalnya tidak ada, parah banget lebih bagus aplikasi yg lama.",1,2023,10,25
Tidak dapat menambahkan tiket kereta yang sudah dibeli dari channel lain. Tombol TAMBAHKAN tidak berfungsi. Jadinya tidak bisa ubah jadwal via app.,1,2023,10,25
Astaga gak bisa bikin akun padahal kode OTP sdh benar tp malah muncul Tulisan OTP Expired padahal waktunya belum habis,1,2023,10,25
Tolong harga yg jelas.. sudah jelas harga tertera tapi pas di klik habis.. jdi php.. mending pake yg kemarenlah..,1,2023,10,25
"Aplikasi kocak, mending yang dulu aja sebelum di update enak berjalan lancar,kalo yang sekarang udah pesen 4 tiket transaksi udah berhasil tapi tiket masih belum dapet hadehh",1,2023,10,25
lebih praktis dulu waktu masih bisa beli tiket offline,1,2023,10,25
"Gimana sih bayar pake ovo gagal trs, giliran keluar eh ga ada tombol buat bayarnya",2,2023,10,25
"Udah beberapa kali transaksi saldo kepotong tp tiket blm kebayar, ujung²nya double bayar 1tiket Pusat bantuan gak ada pilihan",1,2023,10,25
"Ini mau bayar gimana, belum 1 menit uda kadaluarsa? Tolong diperbaiki boss",1,2023,10,25
"Tolong di ubah lagi dong kalo ada kendala jadwal pemberangkatanya,,masa saya nunggu dari tengah malam sampai pagi...bukan masalah lama nunggu sih,tapi kayak ngerasa tertipu aja soalnya saya pilih tiket pemberangkatan yang tepat waktunya di tujuan akhir...nge hambat banget apalagi buat orang yang mau ke RS yang kartu antrianya harus tepat bisa jadi Angus antrianya",1,2023,10,25
"Mengapa saat akan melakukan pembayaran waktu nya kadaluarsa? Mohon dijawab ini, makin bingung harus bagaimana lagi ini padahal sudah upgrade yang terbaru app nya. Terima kasih",1,2023,10,26
"Aplikasi error saat pesan tiket, padahal lokal, saldo keambil lebih dari tiket yg dipesan, 2x lipat",3,2023,10,26
Diupdate malah jelek... Perbaiki donk.. susah masuknya.. & slalu mnta login... Hadeeeehhh,1,2023,10,26
"Tampilan yang baru mempersulit pembayaran, terutama via OVO. Harus dilakukan berulang kali supaya berhasil, sangat menyita waktu",1,2023,10,26
"cepat, mudah dan kerennn",5,2023,10,26
"lebih baik versi yg lama, versi baru sering tidak bisa pesan tiket. gangguan terus! nama stasiun tidak mau keluar ketika diketik, bisanya stasiun yg direkomendasikan saja (jkt, bdg, yk, sby) . tulisannya sedang gangguan sistem, tapi sampai seminggu lebih tidak berubah2. sudah di instal ulang tetap saja begitu.",1,2023,10,26
Aplikasi ini sangat membantu utk pembelian tiket kereta yg diinginkan secara praktis dan tdk harus ke stasiun,5,2023,10,26
"Saya beli tiket ka lokal 1 ,3 kali gagal bayar tapi saldo kai pay saya sudah d ambil , di riwayat pembayaran ada 3 kali sampe sekarang gak ada refund saldo yg sudah di ambil",1,2023,10,26
Susah buat diakses lbh suka versi lama,2,2023,10,26
"tak kasih bintang 5, ayo segera berbenah lagi terus improve lagi aplikasi nya.",5,2023,10,26
"Update apa ini? Cuma fresh dimata aja . Untuk fitur pemesanan jelas lebih baik yg dulu , karena dilihat sekilas pas pencarian jam & kereta ke kota tujuan sudah habis pun masih tetep di tampilkan , kadang pas di buka Malah harganya lebih mahal tidak sesuai yg di depan walaupun beda kelas seri aja",1,2023,10,26
Aplikasi nya ribet saya dftar premium basic gagal terus. Gajes apa yg salah . Tidak bagus perubhan nya,1,2023,10,26
"Semenjak pasang aplikasi ini tdk bisa di gunakan sm skl,setiap pesan tiket lokal jawaban nya selalu tdk tersedia tgl brp pun yg kita mau.begitu jg jika ingin batal kan pemesan sm saja tdk bisa",1,2023,10,26
"Banyak bug, selalu error, tidak dapat menampilkan halaman,dll",1,2023,10,26
"Isi token gagal, coba 3x masih gagal, tapi pas di cek saldo sudah kepotong 3x. Gimana caranya refund?",2,2023,10,26
saldo terpotong tapi tiket tidak tercetak,1,2023,10,26
"Tolong dong!! Kenapa waktu jam 00.00 tiket nya tidak muncul, giliran di lihat lagi malah kehabisan tiket 😭😭",1,2023,10,26
Klau di bedakan ama apk KAI yg sebelumnya bagusan yg duluu dibanding ama yg sekrng Yg skrng niih sangat buat kesel Masa mau mesen tiket munculnya Uups ada kesalahan bisa di coba lagi nnti atau periksa kembali jaringa internet andaaa jelas² pake wifi Agak lain siih tlong di perbaharui lgi Apk nya biar gk buat kesel penampilan doang karen akses sulit,2,2023,10,27
Lebih suka KAI ACCESS yang dulu sebelum diperbaharui. Tolong diperbaiki lagi sistemnya.,1,2023,10,27
"Bisa gk sih jadwal kereta lokal cikarang Purwakarta di tambah pas jam sore? Kereta malem tuh lama bgt, capek hati di kereta",1,2023,10,27
"Lebih suka app yg lama daripada yg baru, udah 3hari login tetep gabisa malah keluar sendiri😑",1,2023,10,27
Lebih ribet untuk pilihan keretanya. Lebih nyaman versi yang lama.,2,2023,10,27
"bln kmrn msh bs buka aplikasinya dan sempat pesan tiket jg tp skrg kok mah ssh g bs d buka,padahal mau psen tiket lg.Alhamdulillah stlh barusan d uninstal dlu trz d instal lg lancar bs d buka aplikasinya",5,2023,10,27
"Susah masuknya, udah ganti kode OTP berapa kali terus aja loading, udah pake kuota reguler, udah pake wifi tapi tetep aja loading.",1,2023,10,27
"Tidak bisa daftar member basic, ribet",1,2023,10,27
"Belum apa apa aja di buat sebel sama masuk member besic, semua udah di isi sesuai dengan apa yang tertera namun tulisan nya malah nomor dan gmail sudah digunakan, mau pesan tiket aja ga bisa bisa",1,2023,10,27
"Lebih suka aplikasi versi lama karena otomatis terfilter untuk tiket yg masih tersedia dan tdk tersedia (hbis) . Mohon maaf, Untuk versi terbaru ini malah tidak efisien, butuh waktu lebih lama dan membingungkan karena tiket ditampilkan semua secara acak dan tdk bs di filter antara tiket yg masih tersedia dan habis. Semoga segera ada pembaharuan dan update aplikasi spya lebih simple dan efisien, minimal seperti yg versi lama sdh cukup membantu. terimakasih 🙏",1,2023,10,27
versi yang baru sering error,1,2023,10,27
"Untuk menu kereta lokal tidak muncul nama stasiun,",3,2023,10,27
Sulit siatim bayarnya cuma ada debit mandiri.kita yg mudik dari tempat terpencil tidak semua bank ada disana....daerah asal kami adanya bri( brimo),1,2023,10,27
"Sejak update aplikasi/tampilan baru, kesediaan tiket seperti sangat terbatas dan berkali-kali kosong. Sepertinya jauh lebih baik aplikasi KAI Access yang dulu.",1,2023,10,27
"sy langganan naik kereta udh lama bgt tp jujur lebih suka aplikasi yg model lama🙂 klo yg ini banyak bug nya. gedeg bgt masa mau pesen tiket harus drama dlu sih😥 timeout2 mulu, tiba2 logout dr aplikasi nya, gabisa dihubungkan ke ovo utk metode pembayarannya.. sebelum ini masih bisa dihubungkan ke ovo dan lancar gaada kendala.. tolong dong min diperbaiki itu aplikasinya biar ga ngerugiin kita jg.. makasi sebelumnya",1,2023,10,27
"Ini pembayaran menggunaka kai pay kok tanpa notifikasi sudah kebeli atau apa gitu (saya kira trobel sinyal kok gak ada notif saya ulang lagi pilih bayar, terus saya cek saldo kok tinggal 10.000 ,top up 150rb biar bisa buat pp malah gak bisa kan kalau kayak gini mana gak bisa di batalin salah 1 tiketnya ) tolong tanggapi min ada solusi nya Bintang 1 dulu ya",1,2023,10,27
"system e-tiket nya ngak ngebantu, untuk admin tolong dong bikin tiket kerta bebas jam masuk sesuai harga tiket dan kreta, rugi banget kita takut telat hrus beli tiket dulu, kalo kecepetan gak bisa masuk dengan kreta jam tersebut pdahal kretanya sama, sdangkan klo tlat dsuruh beli lagi... mending on the spot aja klo gini mah.. apa ini cara biar meraup untung lebih banyak? system di cina sndiri udh pakek card gtuin aja napa biar sama sama memudahkan..",1,2023,10,27
Jelek kali aplikasinya di perbarui bukan makin bagus mau pesan tiket dari aplikasi aja gak bisa . Jelek kali,1,2023,10,28
Kereta antar kota tapi diganti kereta commuter warna ijo.. sangat tidak nyaman... gak mikir apa ya !!!,2,2023,10,28
tolong dong aplikasinya di kbalikan seperti awal..sangat tidak nyaman susah akses tiket tidak di temukan..,1,2023,10,28
"Mau beli tiket kereta bandara, pas mau bayar, waktu pembayaran langsung kadaluarsa, posisi saya di makassar akan ke jogja, jd ingin pesan kereta bandara di jogja dr makasar tidak bisa ya? Harus sampai jogja dulu, tp keburu kehabisan tiket di keberangkatan yg saya inginkan, kalau harus tiba di jogja dulu.",3,2023,10,28
"untuk tampilannya lebih fresh, tapi agak membingungkan. terus saya pesan tiket lokal untuk jam 7 malah kelempar jadi jam 6 terus yang kedua, pesan tiket lokal lagi jam 12 malah kelempar jadi ke 13.34. Saya tidak tahu apakah saya saja atau tidak tapi dalam satu hari ada dua kali kejadian",3,2023,10,28
Jangan di update kalo tidak bisa dipakai. Percuma !!!!,1,2023,10,28
"Sumpah mending beli aja langsung kek dulu jadi kalo ketinggalan kereta gak kan hilang uang percuma gegara macet dan susah dapet transportasi. Udah 2x ketinggalan kereta total 55rb rugi gak bisa return pula , makan tuh duit gue haram buat lu yg punya PT.",1,2023,10,28
"Bukan jaringan yang ga stabil, emang apk nya yang lemot",1,2023,10,28
Di update ke versi terbaru malah jadi gabisa pesen tiket jaringan 4g+ tapi gangguan eror terus tolong kai perbaiki lagi,1,2023,10,28
Semakin susah wlpun banyak penambahan kereta tapi error dan gk bisa pesen Tiket 👎bagus yg lama,2,2023,10,28
"Lebih enak versi yang lama, versi baru tampilan menarik tapi sering eror, sering keluar sendiri, sehari bisa login 3x. pencarian stasiun tidak keluar, mau cari tiket kereta sering periksa jaringan.",2,2023,10,28
"Masih sering loading lambat, shg pesen tiket pakai tokopedia, mau tambah tiket ke aplikasi acces KAI, ga bisa juga",2,2023,10,28
"Sumpah bener bener kecewa bangett aku, udah bayar sampe 2 kali ternyata 2 kali saldonya kepotong dan tiketnya ga kebeli sama sekali,, tapi saldo kepotong ini gimana yaaa Gaada return dana atau gimana? Fiturnya makin gajelas.",1,2023,10,28
Pesan tiket semakin sulit dan jadwal pesan h-7 tidak bisa dibuka.,1,2023,10,28
"Lebih suka versi lama, versi baru tidak mempermudah tpi malah mempersulit, udah ditungguin sampai jam 12 MLM setiap beberapa menit sekali saya coba tetep tidak mau muncul tiketnya, sampai saya tunggu sampai jam set 1 eh malah sudah habis, mengecewakan sekali. Lebih sulit. Hp udah rela di refresh sampai pakai paket data atau WiFi tetep ndakbisa.",1,2023,10,28
"lebih mudah dan cepat pakai aplikasi lama. sering sekali tidak mendapat tiket, padahal sudah sampai begadang menunggu jam 00.00 mengecewakan sekali",1,2023,10,28
"Kenapa ya sekarang beli tiket kereta api comuter line dihari hari tertentu sulit sekali,ndak seperti dulu dulu. Harus gonta ganti stasiun baru bisa nyamtol jadwalnya.",3,2023,10,28
"Kurang memenuhi harapan pelanggan. Pada hari-hari tertentu (pemesanan hari minggu untuk jadwal minggu berikutnya) kereta lokal sangat sulit untuk LOGIN. Setalah dapat login, seat atau kursi sudah tidak tersedia. Masih bagus aplikasi yang sebelumnya.",1,2023,10,28
"Tdk bisa melakukan pembayaran, selalu muncul notif pesanan kadaluarsa padahal baru diklik untuk melakukan pembayaran.👿",1,2023,10,29
"Sejak aplikasi di instal, saya mau cek KAI Lokal ga bisa terus, kenapa yaa?",1,2023,10,29
Ga bisa cancel Traveloka lebih suka yg dulu,1,2023,10,29
"Tambah gajelas, ga berfungsi baik. Bagusan dulu",1,2023,10,29
Kenapa sulit sekali memesan dari aplikasinya? Tidak muncul jadwal dan sering mengalami error saat pembayaran. Tolong perbaiki!,1,2023,10,29
"Tolong tambahkan fitur edit kursi, kasih waktu minimal berapa hari pun gapapa yg penting ada fiturnya",2,2023,10,29
"Saya sudah top up beluk masuk tolong dong di bantu , saya mau hubungi cs nya tapi ga ada di situ di pusat bantuan juga tidak ada tolong dong bantu saya sudah top up tapi belum masuk2 saldi nya",1,2023,10,29
berat banget aplikasinya,1,2023,10,29
"Aneh tidak tersedia jadwal trs, alhasil pesen lewat Traveloka lebih gampang ga ribet",1,2023,10,29
"Truntuk BOS ATAU PENDIRI KAI , masalah pemesanan tiket coba di pertimbangkan kembali untuk ibu hamil dan lansia , prioritaskan mereka kasian bro , kalo kursi udah abis ya sudah jangan ada lagi penambahan tiket , ada yang duduk ada yang tidak , ada yang di usir dari kursinya dengan alibi itu kursi saya , kasian yang monoton yang buta untuk aplikasi . Pertimbangkan kembali bos .",1,2023,10,29
Cukup nyaman sesuai dengan yang dikeluarkan.,4,2023,10,29
"Hanya untuk sekedar konfirmasi kode otp aja ga bisa"", apk dulu pesen tiket langsung bisa ga perlu upgrade basic dan udah terjamin keamanan nya, skrg ribet lemot. Hadeh",1,2023,10,29
kok tidak bisa masuk daftar email 💩,1,2023,10,29
Banyak bug dan errornya ya. Pembatalan tiket refund 30 hari. Beli pulsa gagal refund ga jelas kapan. Beli tiket kereta luar kota bayar via Qris dana sudah terpotong tapi tiket ga ada konfirmasinya dan refund ga jelas kapan.,1,2023,10,29
Ini aplikasi di update malah banyak bgt kekurangannnya. Lebih baik aplikasi yg lama. Nyesel dah update aplikasi.,1,2023,10,29
"Jelek jelek banget, pembayaran sekarang cuma lewat qris. Hadeeeehhhh kembalikan apk kai yg dulu.",1,2023,10,29
setelah di upgrade ke yg baru aplikasinya malah tidak bisa mesan tiket lagi.,2,2023,10,29
"Untuk pemilihan kursi tidak jelas, pemesanan tiket lokal hanya selang 1 menit sdh tidak ada kursi aneh. Tolong buat PT KAI di perbaiki lagi untuk sistem bookingnya, terutama pada layanan pilih kursi. Selalu tidak bisa memilih kursi. JANGAN JDI APLIKASI BOBROK",1,2023,10,29
Kecewa dengan aplikasi ini banyak gangguan ya berbeda dengan yg dulu tolong jangan kecewakan semua pengguna udah beli tiket susah di teler di aplikasi gangguan terus,1,2023,10,30
"Aplikasi yang sekarang sulit di akses, tambah ribet",1,2023,10,30
"Mantap, KAI semakin enak dan pleksibel untuk pesan tiket",5,2023,10,30
Sejak update tdk bisa digunakan utk pemesanan. Selalu keluar tulisan kadaluwarsa waktu pemesanan tiket anda habis.,1,2023,10,30
Saya harap PT KAI di apdete dulu supaya ketika rute perjalanan kereta api bisa di lihat kaya aplikasi Maxim supaya lebih memudahkan orang yang hendak naik kreta,5,2023,10,30
"Awalnya mau login susah, setelah di cari tau, harus menghubungi CS KAI, spy bisa login.",5,2023,10,30
"Aplikasi mempermudah aktivitas,tapi tolong do developer tambahin jalur dana dong buat lebih mudah aja transitnya",5,2023,10,30
"sangat2 tidak bagus,kecewa dngan versi terbaru.trllu banyak bug",1,2023,10,30
"Tolong segera diperbaiki aplikasinya, saya tidak bisa cek history perjalanan KA Bandara. Di emailpun saya tidak dapat Receiptnya.",2,2023,10,30
"Aplikasi yg ini kok jadi gak bisa buat pesan tiket ya,",5,2023,10,30
"Sering log out sendiri, kode otp nya delay kirimnya",1,2023,10,30
Kode otp saat sms sudah diterima ttep tidak bisa/invalid,1,2023,10,30
Pdhal terakhir pesan tiket bulan September bayar pake qris masih normal(bisa di unduh). Tapi setelah update jdi gagal unduh terus.,1,2023,10,30
"Kai taik, begitu terapgret aplikasinya mala gak bisa di pakek, di buat setasiun medan gak muncul, hpus aja uda tu aplikasi gak guna, dulu seblun ter apgret semua kota bisa, ini negitu terapgret apa² pun gak bisa, cuman yng tercantum, bandung, jakarta, surabaya,semarang,yogyakarta, aplikasi lanciau gak guna",1,2023,10,30
Lebih baik yang versi lama dan sering keluar sendiri,1,2023,10,30
kenapa jadwal tiket di kai lokal nya ga ada?,1,2023,10,30
untuk yang beli tiket secara langsung/offline harus ada status nomor kursi.. supaya tidak rebutan kursi,2,2023,10,30
"Lebih baik hilangkan sistem tanpa kursi saja, jika memang kursi sudah full lebih baik di tutup sudah tiketnya, kasihan yang udah duduk di tempat duduk bagian tempat makan (tanpa nomer duduk ) tapi malah disuruh cari bangku lain di gerbong lain dengan membawa barang2 nya yang berat2, dan setelah mendapatkan tepat duduk digerbong lain lalu pemilik tiket (dengan dapat nomer duduk) datang, maka yang tiket tanpa kursi sendiri jugaa pindah lagi dan lagi dengan membawa barang2 nya. Ini banyak +- nya",3,2023,10,30
jadwal perjalanan terutama KRL kurang jelas.,2,2023,10,30
"Woi Tim IT KAI kerja yang bener lah, masa aplikasi eror terus, gak bisa pilih kota keberangkatan dan kedatangan. Alasan eror dan postingan jaringan stabil. Jangan nyalahin jaringan, orang jaringan bagus2 aja. Mending aplikasi yang dulu. Aplikasi baru jelek anjir.",1,2023,10,31
Aplikasi apaan...cari kereta belum juga ngetik sudah terjadi kesalahan...wkwkwk..lawakk,1,2023,10,31
"Maaf, lebih suka versi lama.. Yg baru mmg lebih byk pilihan tapi masa beli tiket kereta promonya kok hotel semua. Promo nya harusnya disc atau potongan tiket kereta nya, meskipun cuma 5000. ini kan aplikasi KAI bukan traveloka. Masa promo kok hotel semua 😅",3,2023,10,31
Kalau bisa saya kasih masukan buat KAI agar dalam pembelian tiket bisa menambahkan fitur Paylater. Beli tiket sekarang bayar nanti. Ini mungkin bisa berguna buat customer KAI yang kebetulan ingin pulang mendadak namun dana kurang mencukupi untuk membeli tiket lewat aplikasi.,5,2023,10,31
